1041.2120	0.5264	32	33
1042.1250	0.5270	31	32
1043.0330	0.5277	30	31
1043.9350	0.5285	29	30
1044.8310	0.5292	28	29
1045.7220	0.5299	27	28
1046.6070	0.5309	26	27
1047.4870	0.5318	25	26
1048.3610	0.5325	24	25
1049.2300	0.5335	23	24
1050.0930	0.5344	22	23
1050.9500	0.5356	21	22
1051.8020	0.5367	20	21
1052.6480	0.5378	19	20
1053.4880	0.5391	18	19
1054.3230	0.5403	17	18
1055.1510	0.5420	16	17
1055.9750	0.5435	15	16
1056.7920	0.5454	14	15
1057.6040	0.5473	13	14
1058.4100	0.5495	12	13
1059.2100	0.5520	11	12
1060.0040	0.5549	10	11
1060.7930	0.5584	9	10
1061.5760	0.5624	8	9
1062.3530	0.5671	7	8
1063.1240	0.5734	6	7
1063.8900	0.5815	5	6
1064.6500	0.5933	4	5
1071.9270	0.4929	5	4
1072.6220	0.5015	6	5
1073.3120	0.5080	7	6
1073.9960	0.5130	8	7
1074.6740	0.5174	9	8
1075.3460	0.5212	10	9
1076.0120	0.5243	11	10
1076.6730	0.5272	12	11
1077.3280	0.5299	13	12
1077.9770	0.5322	14	13
1078.6200	0.5344	15	14
1079.2570	0.5367	16	15
1079.8880	0.5386	17	16
1080.5140	0.5407	18	17
1081.1340	0.5426	19	18
1081.7470	0.5444	20	19
1082.3560	0.5461	21	20
1082.9580	0.5480	22	21
1083.5550	0.5496	23	22
1084.1450	0.5513	24	23
1084.7300	0.5531	25	24
1085.3100	0.5546	26	25
1085.8830	0.5564	27	26
1086.4510	0.5579	28	27
1087.0130	0.5594	29	28
1087.5690	0.5612	30	29
1088.1200	0.5627	31	30
1088.6640	0.5645	32	31
1089.2040	0.5662	33	32
1089.7370	0.5679	34	33
1090.2650	0.5691	35	34
