2206.9790	175.4	99	100
2208.2830	176.3	98	99
2209.5810	176.5	97	98
2210.8740	176.9	96	97
2212.1610	177.1	95	96
2213.4430	177.4	94	95
2214.7190	177.7	93	94
2215.9890	178.0	92	93
2217.2540	178.2	91	92
2218.5130	178.5	90	91
2219.7670	178.7	89	90
2221.0150	179.0	88	89
2222.2580	179.2	87	88
2223.4950	179.5	86	87
2224.7260	179.7	85	86
2225.9520	180.0	84	85
2227.1720	180.2	83	84
2228.3860	180.5	82	83
2229.5950	180.7	81	82
2230.7980	180.9	80	81
2231.9960	181.2	79	80
2233.1880	181.4	78	79
2234.3740	181.7	77	78
2235.5550	181.9	76	77
2236.7300	182.2	75	76
2237.9000	182.4	74	75
2239.0640	182.7	73	74
2240.2220	182.9	72	73
2241.3740	183.1	71	72
2242.5210	183.3	70	71
2243.6630	183.6	69	70
2244.7980	183.8	68	69
2245.9280	184.1	67	68
2247.0520	184.3	66	67
2248.1710	184.5	65	66
2249.2840	184.8	64	65
2250.3910	185.0	63	64
2251.4930	185.2	62	63
2252.5880	185.4	61	62
2253.6790	185.7	60	61
2254.7630	185.9	59	60
2255.8420	186.1	58	59
2256.9150	186.4	57	58
2257.9820	186.5	56	57
2259.0440	186.9	55	56
2260.1000	187.0	54	55
2261.1500	187.2	53	54
2262.1950	187.5	52	53
2263.2340	187.8	51	52
2264.2670	188.0	50	51
2265.2940	188.2	49	50
2266.3160	188.4	48	49
2267.3310	188.7	47	48
2268.3420	188.9	46	47
2269.3460	189.1	45	46
2270.3450	189.4	44	45
2271.3380	189.6	43	44
2272.3250	189.9	42	43
2273.3060	190.1	41	42
2274.2820	190.2	40	41
2275.2520	190.5	39	40
2276.2160	190.8	38	39
2277.1740	191.0	37	38
2278.1270	191.3	36	37
2279.0740	191.5	35	36
2280.0150	191.8	34	35
2280.9500	192.0	33	34
2281.8800	192.3	32	33
2282.8030	192.6	31	32
2283.7210	192.8	30	31
2284.6330	193.1	29	30
2285.5400	193.4	28	29
2286.4400	193.7	27	28
2287.3350	194.0	26	27
2288.2240	194.3	25	26
2289.1070	194.6	24	25
2289.9840	194.9	23	24
2290.8560	195.3	22	23
2291.7220	195.6	21	22
2292.5810	196.0	20	21
2293.4360	196.4	19	20
2294.2840	196.8	18	19
2295.1260	197.3	17	18
2295.9630	197.8	16	17
2296.7930	198.3	15	16
2297.6180	198.9	14	15
2298.4370	199.5	13	14
2299.2510	200.2	12	13
2300.0580	201.1	11	12
2300.8590	202.0	10	11
2301.6550	203.1	9	10
2302.4450	204.5	8	9
2303.2290	206.2	7	8
2304.0070	208.3	6	7
2304.7790	211.1	5	6
2305.5460	215.2	4	5
2306.3060	221.5	3	4
2307.0610	232.7	2	3
