883.8870	0.1046	81	82
885.1750	0.1055	80	81
886.4550	0.1063	79	80
887.7280	0.1072	78	79
888.9940	0.1081	77	78
890.2510	0.1090	76	77
891.5010	0.1098	75	76
892.7440	0.1106	74	75
893.9800	0.1115	73	74
895.2070	0.1123	72	73
896.4280	0.1132	71	72
897.6410	0.1140	70	71
898.8470	0.1148	69	70
900.0460	0.1156	68	69
901.2370	0.1164	67	68
902.4210	0.1172	66	67
903.5980	0.1180	65	66
904.7670	0.1188	64	65
905.9300	0.1196	63	64
907.0850	0.1204	62	63
908.2340	0.1211	61	62
909.3750	0.1219	60	61
910.5090	0.1226	59	60
911.6360	0.1234	58	59
912.7560	0.1241	57	58
913.8690	0.1249	56	57
914.9750	0.1256	55	56
916.0750	0.1263	54	55
917.1670	0.1270	53	54
918.2520	0.1278	52	53
919.3310	0.1284	51	52
920.4020	0.1291	50	51
921.4670	0.1298	49	50
922.5250	0.1305	48	49
923.5760	0.1312	47	48
924.6200	0.1319	46	47
925.6580	0.1325	45	46
926.6890	0.1332	44	45
927.7130	0.1338	43	44
928.7300	0.1345	42	43
929.7410	0.1351	41	42
930.7449	0.1357	40	41
931.7422	0.1363	39	40
932.7328	0.1369	38	39
933.7168	0.1376	37	38
934.6941	0.1382	36	37
935.6648	0.1388	35	36
936.6289	0.1394	34	35
937.5864	0.1400	33	34
938.5373	0.1405	32	33
939.4816	0.1411	31	32
940.4193	0.1416	30	31
941.3505	0.1422	29	30
942.2752	0.1428	28	29
943.1933	0.1433	27	28
944.1050	0.1438	26	27
945.0100	0.1444	25	26
945.9084	0.1450	24	25
946.8004	0.1455	23	24
947.6860	0.1461	22	23
948.5650	0.1466	21	22
949.4380	0.1472	20	21
950.3040	0.1477	19	20
951.1630	0.1483	18	19
952.0160	0.1489	17	18
952.8629	0.1495	16	17
953.7030	0.1502	15	16
954.5368	0.1508	14	15
955.3641	0.1515	13	14
956.1849	0.1523	12	13
956.9990	0.1531	11	12
957.8071	0.1540	10	11
958.6090	0.1550	9	10
959.4040	0.1562	8	9
960.1920	0.1576	7	8
960.9740	0.1594	6	7
961.7500	0.1617	5	6
962.5190	0.1649	4	5
963.2820	0.1699	3	4
964.0380	0.1787	2	3
964.7880	0.1987	1	2
965.5320	0.2984	0	1
966.9990	0.0997	1	0
967.7240	0.1197	2	1
968.4410	0.1284	3	2
969.1520	0.1332	4	3
969.8570	0.1363	5	4
970.5550	0.1385	6	5
971.2470	0.1401	7	6
971.9330	0.1413	8	7
972.6110	0.1423	9	8
973.2837	0.1431	10	9
973.9495	0.1438	11	10
974.6089	0.1443	12	11
975.2617	0.1448	13	12
975.9080	0.1452	14	13
976.5478	0.1455	15	14
977.1810	0.1457	16	15
977.8077	0.1460	17	16
978.4279	0.1461	18	17
979.0410	0.1463	19	18
979.6480	0.1464	20	19
980.2490	0.1465	21	20
980.8427	0.1465	22	21
981.4300	0.1466	23	22
982.0110	0.1465	24	23
982.5850	0.1465	25	24
983.1520	0.1465	26	25
983.7130	0.1464	27	26
984.2667	0.1463	28	27
984.8140	0.1462	29	28
985.3547	0.1461	30	29
985.8886	0.1460	31	30
986.4158	0.1459	32	31
986.9363	0.1457	33	32
987.4501	0.1455	34	33
987.9570	0.1453	35	34
988.4572	0.1450	36	35
988.9506	0.1447	37	36
989.4371	0.1446	38	37
989.9169	0.1443	39	38
990.3897	0.1440	40	39
990.8557	0.1437	41	40
991.3150	0.1434	42	41
991.7670	0.1431	43	42
992.2120	0.1427	44	43
992.6500	0.1424	45	44
993.0820	0.1420	46	45
993.5060	0.1416	47	46
993.9230	0.1413	48	47
994.3340	0.1408	49	48
994.7370	0.1404	50	49
995.1330	0.1400	51	50
995.5220	0.1395	52	51
995.9040	0.1391	53	52
996.2780	0.1386	54	53
996.6460	0.1381	55	54
997.0060	0.1376	56	55
997.3590	0.1371	57	56
997.7050	0.1366	58	57
998.0440	0.1360	59	58
998.3750	0.1355	60	59
998.6990	0.1348	61	60
999.0150	0.1343	62	61
999.3240	0.1337	63	62
999.6260	0.1331	64	63
999.9200	0.1325	65	64
1000.2060	0.1318	66	65
1000.4860	0.1312	67	66
1000.7570	0.1305	68	67
1001.0210	0.1299	69	68
1001.2770	0.1292	70	69
1001.5260	0.1285	71	70
1001.7670	0.1278	72	71
1002.0000	0.1270	73	72
1002.2260	0.1263	74	73
1002.4430	0.1256	75	74
1002.6530	0.1248	76	75
1002.8550	0.1240	77	76
1003.0490	0.1233	78	77
1003.2360	0.1225	79	78
1003.4140	0.1217	80	79
1003.5840	0.1209	81	80
1003.7460	0.1200	82	81
1003.9000	0.1192	83	82
