972.0380	0.2056	91	92
974.7260	0.2057	89	90
975.9910	0.1966	90	91
977.3950	0.2056	87	88
978.5760	0.1969	88	89
980.0440	0.2056	85	86
981.1420	0.1971	86	87
982.6720	0.2057	83	84
983.6880	0.1974	84	85
985.2800	0.2056	81	82
986.2150	0.1976	82	83
987.8680	0.2057	79	80
988.7220	0.1979	80	81
990.4340	0.2058	77	78
991.2090	0.1982	78	79
992.9790	0.2057	75	76
993.6760	0.1985	76	77
995.5030	0.2058	73	74
996.1220	0.1987	74	75
998.0040	0.2058	71	72
998.5480	0.1991	72	73
1000.4830	0.2059	69	70
1000.9530	0.1994	70	71
1002.9400	0.2060	67	68
1003.3380	0.1997	68	69
1005.3740	0.2062	65	66
1005.7010	0.2000	66	67
1007.7850	0.2062	63	64
1008.0420	0.2004	64	65
1010.1730	0.2064	61	62
1010.3620	0.2008	62	63
1012.5380	0.2065	59	60
1012.6610	0.2012	60	61
1014.8780	0.2067	57	58
1014.9370	0.2016	58	59
1017.1920	0.2020	56	57
1017.1950	0.2069	55	56
1019.4240	0.2024	54	55
1019.4870	0.2071	53	54
1021.6340	0.2028	52	53
1021.7550	0.2073	51	52
1023.8210	0.2033	50	51
1023.9980	0.2076	49	50
1025.9849	0.2038	48	49
1026.2165	0.2079	47	48
1028.1262	0.2043	46	47
1028.4097	0.2082	45	46
1030.2445	0.2048	44	45
1030.5776	0.2085	43	44
1032.3396	0.2053	42	43
1032.7199	0.2088	41	42
1034.4110	0.2059	40	41
1034.8366	0.2092	39	40
1036.4600	0.2065	38	39
1036.9270	0.2096	37	38
1038.4840	0.2071	36	37
1038.9920	0.2101	35	36
1040.4850	0.2078	34	35
1041.0300	0.2105	33	34
1042.4620	0.2084	32	33
1043.0430	0.2110	31	32
1044.4150	0.2092	30	31
1045.0281	0.2116	29	30
1046.3430	0.2099	28	29
1046.9870	0.2122	27	28
1048.2480	0.2108	26	27
1048.9190	0.2129	25	26
1050.1280	0.2115	24	25
1050.8240	0.2136	23	24
1051.9840	0.2125	22	23
1052.7020	0.2144	21	22
1053.8150	0.2135	20	21
1053.8350	0.0002	66	66
1054.5520	0.2153	19	20
1054.8620	0.0002	64	64
1055.6214	0.2146	18	19
1055.8600	0.0002	62	62
1056.3760	0.2164	17	18
1056.8290	0.0002	60	60
1057.4030	0.2159	16	17
1057.7680	0.0002	58	58
1058.1720	0.2174	15	16
1058.6790	0.0002	56	56
1059.1600	0.2172	14	15
1059.5590	0.0002	54	54
1059.9400	0.2188	13	14
1060.4100	0.0002	52	52
1060.8930	0.2187	12	13
1061.2310	0.0002	50	50
1061.4590	0.0001	63	63
1061.6810	0.2203	11	12
1062.0222	0.0002	48	48
1062.0720	0.0001	61	61
1062.6000	0.2205	10	11
1062.6660	0.0001	59	59
1062.7826	0.0003	46	46
1063.2430	0.0001	57	57
1063.3940	0.2222	9	10
1063.5123	0.0003	44	44
1063.8010	0.0001	55	55
1064.2113	0.0003	42	42
1064.2820	0.2229	8	9
1064.3410	0.0001	53	53
1064.8620	0.0001	51	51
1064.8794	0.0003	40	40
1065.0790	0.2245	7	8
1065.3642	0.0001	49	49
1065.5163	0.0004	38	38
1065.8476	0.0002	47	47
1065.9390	0.2255	6	7
1066.1219	0.0004	36	36
1066.3119	0.0002	45	45
1066.6961	0.0004	34	34
1066.7370	0.2274	5	6
1066.7572	0.0002	43	43
1067.1832	0.0002	41	41
1067.2388	0.0005	32	32
1067.5716	0.2288	4	5
1067.5899	0.0002	39	39
1067.7498	0.0005	30	30
1067.9771	0.0003	37	37
1068.2289	0.0006	28	28
1068.3448	0.0003	35	35
1068.3670	0.2305	3	4
1068.6761	0.0007	26	26
1068.6929	0.0003	33	33
1069.0213	0.0004	31	31
1069.0912	0.0008	24	24
1069.1790	0.2296	2	3
1069.3299	0.0005	29	29
1069.4741	0.0009	22	22
1069.6186	0.0005	27	27
1069.8248	0.0011	20	20
1069.8873	0.0006	25	25
1069.9680	0.2158	1	2
1070.1361	0.0007	23	23
1070.1432	0.0013	18	18
1070.3647	0.0009	21	21
1070.4291	0.0016	16	16
1070.5733	0.0011	19	19
1070.6825	0.0021	14	14
1070.7616	0.0014	17	17
1070.9033	0.0028	12	12
1070.9297	0.0018	15	15
1071.0776	0.0023	13	13
1071.0916	0.0040	10	10
1071.2051	0.0032	11	11
1071.2471	0.0061	8	8
1071.3122	0.0048	9	9
1071.3700	0.0104	6	6
1071.3990	0.0077	7	7
1071.4600	0.0217	4	4
1071.4654	0.0144	5	5
1071.5110	0.0361	3	3
1071.5170	0.0722	2	2
1071.5370	0.2165	1	1
1073.0860	0.1304	2	1
1073.8500	0.1658	3	2
1074.6050	0.1819	4	3
1075.3539	0.1906	5	4
1076.0985	0.1966	6	5
1076.8300	0.2005	7	6
1077.5670	0.2038	8	7
1078.2770	0.2060	9	8
1079.0100	0.2083	10	9
1079.6970	0.2096	11	10
1080.4270	0.2116	12	11
1081.0883	0.2124	13	12
1081.8200	0.2140	14	13
1082.4520	0.2146	15	14
1083.1870	0.2161	16	15
1083.7870	0.2166	17	16
1084.5290	0.2180	18	17
1085.0950	0.2184	19	18
1085.8460	0.2198	20	19
1086.3750	0.2199	21	20
1087.1370	0.2213	22	21
1087.6260	0.2215	23	22
1088.4030	0.2229	24	23
1088.8510	0.2229	25	24
1089.6450	0.2244	26	25
1090.0468	0.2244	27	26
1090.8610	0.2258	28	27
1091.2150	0.2258	29	28
1092.0516	0.2273	30	29
1092.3560	0.2272	31	30
1093.2180	0.2286	32	31
1093.4700	0.2286	33	32
1094.3590	0.2301	34	33
1094.5560	0.2300	35	34
1095.4750	0.2314	36	35
1095.6150	0.2314	37	36
1096.5661	0.2328	38	37
1096.6470	0.2328	39	38
1097.6327	0.2342	40	39
1097.6512	0.2343	41	40
1098.6289	0.2357	43	42
1098.6746	0.2356	42	41
1099.5797	0.2371	45	44
1099.6920	0.2370	44	43
1100.5039	0.2386	47	46
1100.6848	0.2385	46	45
1101.4016	0.2401	49	48
1101.6533	0.2398	48	47
1102.2730	0.2416	51	50
1102.5970	0.2413	50	49
1103.1180	0.2431	53	52
1103.5170	0.2428	52	51
1103.9370	0.2446	55	54
1104.4130	0.2442	54	53
1104.7300	0.2461	57	56
1105.2850	0.2457	56	55
1105.4970	0.2477	59	58
1106.1330	0.2472	58	57
1106.2390	0.2494	61	60
1106.9560	0.2510	63	62
1106.9570	0.2487	60	59
1107.6470	0.2526	65	64
1107.7580	0.2502	62	61
1108.3140	0.2543	67	66
1108.5350	0.2517	64	63
1108.9560	0.2559	69	68
1109.2890	0.2533	66	65
1109.5730	0.2576	71	70
1110.0190	0.2549	68	67
1110.1660	0.2593	73	72
1110.7270	0.2565	70	69
