895.5500	0.3262	64	65
897.8890	0.3300	62	63
900.2000	0.3339	60	61
902.4840	0.3377	58	59
904.7420	0.3415	56	57
906.9740	0.3452	54	55
909.1790	0.3487	52	53
911.3580	0.3524	50	51
913.5120	0.3558	48	49
915.6390	0.3592	46	47
917.7416	0.3626	44	45
919.8185	0.3658	42	43
921.8703	0.3690	40	41
923.8970	0.3723	38	39
925.8988	0.3753	36	37
927.8758	0.3782	34	35
929.8281	0.3812	32	33
931.7559	0.3842	30	31
933.6592	0.3870	28	29
935.5380	0.3900	26	27
937.3926	0.3928	24	25
939.2229	0.3958	22	23
941.0291	0.3987	20	21
942.8111	0.4017	18	19
944.5691	0.4049	16	17
946.3030	0.4083	14	15
948.0129	0.4123	12	13
949.6989	0.4169	10	11
951.3608	0.4229	8	9
952.9989	0.4316	6	7
954.6130	0.4466	4	5
956.2032	0.4839	2	3
957.7690	0.8085	0	1
960.0740	0.3243	2	1
961.5801	0.3612	4	3
963.0623	0.3758	6	5
964.5204	0.3836	8	7
965.9544	0.3886	10	9
967.3643	0.3921	12	11
968.7499	0.3945	14	13
970.1111	0.3964	16	15
971.4480	0.3977	18	17
972.7604	0.3987	20	19
974.0482	0.3993	22	21
975.3114	0.3997	24	23
976.5497	0.3999	26	25
977.7632	0.3998	28	27
978.9517	0.3996	30	29
980.1150	0.3992	32	31
981.2531	0.3986	34	33
982.3657	0.3979	36	35
983.4527	0.3971	38	37
984.5140	0.3959	40	39
985.5494	0.3947	42	41
986.5586	0.3933	44	43
987.5420	0.3919	46	45
988.4980	0.3902	48	47
989.4280	0.3884	50	49
990.3310	0.3866	52	51
991.2070	0.3845	54	53
992.0550	0.3822	56	55
992.8760	0.3798	58	57
993.6690	0.3772	60	59
994.4330	0.3746	62	61
995.1700	0.3718	64	63
995.8770	0.3690	66	65
