2198.1690	177.8	112	113
2199.7965	177.9	111	112
2201.0381	178.5	110	111
2202.6398	178.6	109	110
2203.8850	179.1	108	109
2205.4620	179.2	107	108
2206.7093	179.7	106	107
2208.2621	179.8	105	106
2209.5113	180.3	104	105
2211.0408	180.4	103	104
2212.2909	180.9	102	103
2213.7978	181.0	101	102
2215.0480	181.5	100	101
2216.5331	181.6	99	100
2217.7825	182.1	98	99
2219.2464	182.2	97	98
2220.4944	182.7	96	97
2221.9379	182.9	95	96
2223.1837	183.2	94	95
2224.6073	183.4	93	94
2225.8503	183.8	92	93
2227.2546	184.0	91	92
2228.4942	184.4	90	91
2229.8798	184.6	89	90
2231.1153	184.9	88	89
2232.4827	185.2	87	88
2233.7136	185.5	86	87
2235.0633	185.7	85	86
2236.2891	186.1	84	85
2237.6215	186.3	83	84
2238.8417	186.7	82	83
2240.1573	186.9	81	82
2241.3713	187.3	80	81
2242.6706	187.4	79	80
2243.8780	187.8	78	79
2245.1613	188.0	77	78
2246.3617	188.3	76	77
2247.6293	188.5	75	76
2248.8224	188.8	74	75
2250.0747	189.0	73	74
2251.2599	189.3	72	73
2252.4972	189.6	71	72
2253.6744	189.9	70	71
2254.8970	190.2	69	70
2256.0657	190.4	68	69
2257.2739	190.6	67	68
2258.4338	191.0	66	67
2259.6278	191.2	65	66
2260.7787	191.5	64	65
2261.9587	191.8	63	64
2263.1003	192.0	62	63
2264.2666	192.2	61	62
2265.3987	192.5	60	61
2266.5514	192.7	59	60
2267.6737	193.0	58	59
2268.8131	193.3	57	58
2269.9253	193.5	56	57
2271.0520	193.7	55	56
2272.1540	194.0	54	55
2273.2668	194.2	53	54
2274.3584	194.6	52	53
2275.4587	194.8	51	52
2276.5398	195.0	50	51
2277.6273	195.2	49	50
2278.6976	195.5	48	49
2279.7725	195.7	47	48
2280.8320	196.0	46	47
2281.8943	196.2	45	46
2282.9428	196.5	44	45
2283.9926	196.7	43	44
2285.0299	197.0	42	43
2286.0674	197.2	41	42
2287.0935	197.5	40	41
2288.1186	197.7	39	40
2289.1334	198.0	38	39
2290.1462	198.2	37	38
2291.1500	198.4	36	37
2292.1500	198.6	35	36
2293.1420	198.9	34	35
2294.1310	199.1	33	34
2295.1109	199.4	32	33
2296.0872	199.7	31	32
2296.3957	0.2	95	95
2297.0559	199.9	30	31
2297.3508	0.2	94	94
2297.5599	0.2	93	93
2298.0201	200.2	29	30
2298.4515	0.2	92	92
2298.6976	0.2	91	91
2298.9770	200.4	28	29
2299.5313	0.2	90	90
2299.8088	0.2	89	89
2299.9290	200.6	27	28
2300.5898	0.2	88	88
2300.8740	200.9	26	27
2300.8939	0.2	87	87
2301.6269	0.2	86	86
2301.8140	201.1	25	26
2301.9530	0.2	85	85
2302.6424	0.2	84	84
2302.7478	201.4	24	25
2302.9863	0.2	83	83
2303.6359	0.2	82	82
2303.6759	201.6	23	24
2303.9939	0.2	81	81
2304.5974	201.9	22	23
2304.6072	0.2	80	80
2304.9760	0.2	79	79
2305.5130	202.1	21	22
2305.5563	0.3	78	78
2305.9328	0.3	77	77
2306.4231	202.3	20	21
2306.4828	0.3	76	76
2306.8644	0.3	75	75
2307.3270	202.6	19	20
2307.3867	0.3	74	74
2307.7708	0.3	73	73
2308.2250	202.8	18	19
2308.2678	0.3	72	72
2308.6523	0.3	71	71
2309.1167	203.0	17	18
2309.1259	0.3	70	70
2309.5089	0.3	69	69
2309.9609	0.3	68	68
2310.0020	203.2	16	17
2310.3407	0.3	67	67
2310.7727	0.4	66	66
2310.8820	203.4	15	16
2311.1478	0.4	65	65
2311.5611	0.4	64	64
2311.7560	203.6	14	15
2311.9302	0.4	63	63
2312.3261	0.4	62	62
2312.6240	203.7	13	14
2312.6881	0.4	61	61
2313.0676	0.4	60	60
2313.4215	0.5	59	59
2313.4860	203.8	12	13
2313.7854	0.5	58	58
2314.1304	0.5	57	57
2314.3416	203.8	11	12
2314.4795	0.5	56	56
2314.8150	0.5	55	55
2315.1499	0.5	54	54
2315.1914	203.6	10	11
2315.4751	0.6	53	53
2315.7964	0.6	52	52
2316.0351	203.3	9	10
2316.1110	0.6	51	51
2316.4190	0.6	50	50
2316.7225	0.7	49	49
2316.8730	202.6	8	9
2317.0177	0.7	48	48
2317.3098	0.7	47	47
2317.5924	0.7	46	46
2317.7050	201.5	7	8
2317.8728	0.8	45	45
2318.1431	0.8	44	44
2318.4116	0.9	43	43
2318.5300	199.4	6	7
2318.6697	0.9	42	42
2318.9262	0.9	41	41
2319.1722	1.0	40	40
2319.3499	195.7	5	6
2319.4165	1.0	39	39
2319.6506	1.1	38	38
2319.8827	1.1	37	37
2320.1049	1.2	36	36
2320.1630	188.5	4	5
2320.3246	1.3	35	35
2320.5349	1.4	34	34
2320.7424	1.4	33	33
2320.9408	1.5	32	32
2320.9710	173.2	3	4
2321.1360	1.6	31	31
2321.3226	1.7	30	30
2321.5054	1.9	29	29
2321.6801	2.0	28	28
2321.7725	134.8	2	3
2321.8506	2.1	27	27
2322.0133	2.3	26	26
2322.1716	2.5	25	25
2322.3224	2.7	24	24
2322.4684	2.9	23	23
2322.6073	3.2	22	22
2322.7410	3.5	21	21
2322.8679	3.9	20	20
2322.9893	4.3	19	19
2323.1042	4.7	18	18
2323.2135	5.3	17	17
2323.3164	6.0	16	16
2323.4134	6.7	15	15
2323.5043	7.7	14	14
2323.5892	8.9	13	13
2323.6679	10.4	12	12
2323.7407	12.3	11	11
2323.8073	14.7	10	10
2323.8679	18.0	9	9
2323.9225	22.5	8	8
2323.9710	29.0	7	7
2324.0134	38.6	6	6
2324.0498	54.0	5	5
2324.0801	81.1	4	4
2324.1043	135.1	3	3
2324.1225	270.2	2	2
2326.4543	96.7	3	2
2327.2130	135.5	4	3
2327.9660	155.3	5	4
2328.7133	167.0	6	5
2329.4541	174.5	7	6
2330.1889	179.8	8	7
2330.9175	183.6	9	8
2331.6401	186.5	10	9
2332.3566	188.8	11	10
2333.0670	190.6	12	11
2333.7713	192.2	13	12
2334.4694	193.4	14	13
2335.1620	194.5	15	14
2335.8475	195.4	16	15
2336.5274	196.2	17	16
2337.2010	197.0	18	17
2337.8688	197.6	19	18
2338.5300	198.2	20	19
2339.1858	198.7	21	20
2339.8348	199.2	22	21
2340.4782	199.6	23	22
2341.1149	200.0	24	23
2341.7460	200.4	25	24
2342.3700	200.8	26	25
2342.9895	201.1	27	26
2343.6010	201.4	28	27
2344.2084	201.7	29	28
2344.8079	201.9	30	29
2345.4030	202.2	31	30
2345.9896	202.4	32	31
2346.5720	202.6	33	32
2347.1470	202.8	34	33
2347.7174	203.1	35	34
2348.2793	203.3	36	35
2348.8380	203.5	37	36
2349.3870	203.6	38	37
2349.9337	203.9	39	38
2350.4702	204.0	40	39
2351.0049	204.2	41	40
2351.5285	204.3	42	41
2352.0514	204.5	43	42
2352.5621	204.6	44	43
2353.0731	204.8	45	44
2353.5710	204.9	46	45
2354.0702	205.0	47	46
2354.5550	205.1	48	47
2355.0426	205.2	49	48
2355.5143	205.4	50	49
2355.9902	205.5	51	50
2356.4487	205.6	52	51
2356.9131	205.7	53	52
2357.3582	205.8	54	53
2357.8113	206.0	55	54
2358.2429	206.0	56	55
2358.6846	206.1	57	56
2359.1027	206.2	58	57
2359.5332	206.2	59	58
2359.9376	206.3	60	59
2360.3570	206.4	61	60
2360.7476	206.5	62	61
2361.1560	206.5	63	62
2361.5326	206.6	64	63
2361.9302	206.7	65	64
2362.2927	206.7	66	65
2362.6795	206.8	67	66
2363.0277	206.8	68	67
2363.4041	206.9	69	68
2363.7378	207.0	70	69
2364.1038	207.0	71	70
2364.4229	207.0	72	71
2364.7787	207.0	73	72
2365.0829	207.1	74	73
2365.4287	207.2	75	74
2365.7179	207.2	76	75
2366.0539	207.2	77	76
2366.3278	207.3	78	77
2366.6543	207.2	79	78
2366.9127	207.3	80	79
2367.2298	207.4	81	80
2367.4724	207.4	82	81
2367.7804	207.4	83	82
2368.0071	207.4	84	83
2368.3063	207.4	85	84
2368.5166	207.4	86	85
2368.8072	207.4	87	86
2369.0011	207.5	88	87
2369.2834	207.4	89	88
2369.4604	207.6	90	89
2369.7347	207.4	91	90
2369.8945	207.5	92	91
2370.1612	207.4	93	92
2370.3035	207.5	94	93
2370.5628	207.4	95	94
2370.6873	207.4	96	95
2370.9397	207.3	97	96
2371.0459	207.4	98	97
2371.2917	207.3	99	98
2371.3794	207.4	100	99
2371.6190	207.2	101	100
2371.6876	207.3	102	101
2371.9215	207.2	103	102
2371.9707	207.3	104	103
2372.1992	207.2	105	104
2372.2286	207.3	106	105
2372.4522	207.1	107	106
2372.4610	207.2	108	107
2372.6690	207.1	110	109
2372.6800	207.0	109	108
2372.8510	207.0	112	111
2372.8841	206.9	111	110
2373.0080	206.9	114	113
2373.0629	206.8	113	112
