952.6440	0.2153	101	102
955.3410	0.2150	99	100
958.0220	0.2148	97	98
960.6860	0.2145	95	96
963.3340	0.2142	93	94
965.9640	0.2140	91	92
968.5770	0.2137	89	90
971.1730	0.2135	87	88
973.7500	0.2132	85	86
976.3090	0.2130	83	84
978.8490	0.2127	81	82
981.3710	0.2126	79	80
983.8730	0.2123	77	78
986.3550	0.2121	75	76
988.8180	0.2119	73	74
991.2600	0.2118	71	72
993.6830	0.2115	69	70
996.0840	0.2114	67	68
998.4646	0.2112	65	66
1000.8239	0.2112	63	64
1003.1616	0.2110	61	62
1005.4770	0.2110	59	60
1007.7710	0.2110	57	58
1010.0430	0.2109	55	56
1012.2920	0.2109	53	54
1014.5180	0.2110	51	52
1016.7210	0.2110	49	50
1018.9010	0.2111	47	48
1021.0570	0.2113	45	46
1023.1890	0.2114	43	44
1025.2980	0.2116	41	42
1027.3820	0.2118	39	40
1029.4420	0.2120	37	38
1031.4770	0.2123	35	36
1033.4880	0.2126	33	34
1035.4740	0.2131	31	32
1037.4340	0.2135	29	30
1039.3690	0.2141	27	28
1041.2790	0.2147	25	26
1043.1630	0.2153	23	24
1045.0220	0.2161	21	22
1046.8540	0.2170	19	20
1048.6610	0.2180	17	18
1050.4410	0.2193	15	16
1052.1960	0.2208	13	14
1053.9240	0.2227	11	12
1055.6250	0.2252	9	10
1057.3000	0.2289	7	8
1058.9490	0.2348	5	6
1060.5710	0.2465	3	4
1062.1660	0.2886	1	2
1064.5090	0.1450	1	0
1066.0370	0.1872	3	2
1067.5390	0.1992	5	4
1069.0140	0.2054	7	6
1070.4620	0.2092	9	8
1071.8840	0.2121	11	10
1073.2780	0.2145	13	12
1074.6460	0.2165	15	14
1075.9880	0.2184	17	16
1077.3030	0.2201	19	18
1078.5910	0.2217	21	20
1079.8520	0.2232	23	22
1081.0870	0.2248	25	24
1082.2960	0.2263	27	26
1083.4790	0.2278	29	28
1084.6350	0.2293	31	30
1085.7650	0.2309	33	32
1086.8700	0.2324	35	34
1087.9480	0.2340	37	36
1089.0010	0.2356	39	38
1090.0280	0.2372	41	40
1091.0300	0.2389	43	42
1092.0070	0.2405	45	44
1092.9580	0.2423	47	46
1093.8850	0.2440	49	48
1094.7860	0.2458	51	50
1095.6640	0.2475	53	52
1096.5160	0.2493	55	54
1097.3450	0.2511	57	56
1098.1490	0.2529	59	58
1098.9301	0.2549	61	60
1099.6872	0.2568	63	62
1100.4209	0.2587	65	64
1101.1310	0.2607	67	66
1101.8190	0.2627	69	68
1102.4840	0.2647	71	70
1103.1260	0.2667	73	72
1103.7460	0.2688	75	74
1104.3440	0.2710	77	76
1104.9210	0.2731	79	78
1105.4750	0.2751	81	80
1106.0090	0.2774	83	82
1106.5210	0.2796	85	84
1107.0130	0.2818	87	86
1107.4840	0.2841	89	88
1107.9350	0.2862	91	90
1108.3660	0.2885	93	92
1108.7770	0.2907	95	94
1109.1680	0.2930	97	96
1109.5400	0.2953	99	98
1109.8930	0.2975	101	100
1110.2280	0.2998	103	102
