854.1500	0.1207	97	98
857.0100	0.1232	95	96
859.8360	0.1256	93	94
862.6300	0.1279	91	92
865.3920	0.1303	89	90
868.1220	0.1326	87	88
870.8210	0.1349	85	86
873.4890	0.1372	83	84
876.1260	0.1394	81	82
878.7330	0.1416	79	80
881.3100	0.1438	77	78
883.8580	0.1459	75	76
886.3760	0.1481	73	74
888.8660	0.1502	71	72
891.3270	0.1523	69	70
893.7590	0.1543	67	68
896.1640	0.1562	65	66
898.5410	0.1582	63	64
900.8899	0.1601	61	62
903.2118	0.1620	59	60
905.5066	0.1639	57	58
907.7745	0.1657	55	56
910.0160	0.1674	53	54
912.2310	0.1692	51	52
914.4190	0.1709	49	50
916.5820	0.1726	47	48
918.7180	0.1743	45	46
920.8290	0.1758	43	44
922.9140	0.1774	41	42
924.9740	0.1790	39	40
927.0080	0.1805	37	38
929.0170	0.1820	35	36
931.0010	0.1834	33	34
932.9600	0.1849	31	32
934.8940	0.1862	29	30
936.8040	0.1876	27	28
938.6880	0.1891	25	26
940.5480	0.1904	23	24
942.3830	0.1919	21	22
944.1940	0.1933	19	20
945.9800	0.1948	17	18
947.7420	0.1964	15	16
949.4790	0.1981	13	14
951.1920	0.2002	11	12
952.8810	0.2027	9	10
954.5450	0.2061	7	8
956.1850	0.2115	5	6
957.8010	0.2222	3	4
959.3920	0.2599	1	2
961.7330	0.1304	1	0
963.2630	0.1680	3	2
964.7690	0.1784	5	4
966.2500	0.1835	7	6
967.7070	0.1864	9	8
969.1400	0.1884	11	10
970.5470	0.1898	13	12
971.9300	0.1908	15	14
973.2890	0.1915	17	16
974.6220	0.1920	19	18
975.9300	0.1923	21	20
977.2140	0.1926	23	22
978.4720	0.1927	25	24
979.7050	0.1927	27	26
980.9130	0.1925	29	28
982.0960	0.1924	31	30
983.2520	0.1921	33	32
984.3830	0.1917	35	34
985.4880	0.1912	37	36
986.5670	0.1907	39	38
987.6200	0.1901	41	40
988.6470	0.1895	43	42
989.6470	0.1887	45	44
990.6200	0.1879	47	46
991.5660	0.1870	49	48
992.4850	0.1860	51	50
993.3760	0.1850	53	52
994.2400	0.1839	55	54
995.0770	0.1827	57	56
995.8850	0.1815	59	58
996.6644	0.1801	61	60
997.4155	0.1788	63	62
998.1380	0.1773	65	64
998.8310	0.1758	67	66
999.4940	0.1742	69	68
1000.1280	0.1726	71	70
1000.7320	0.1708	73	72
1001.3050	0.1690	75	74
1001.8470	0.1671	77	76
1002.3580	0.1652	79	78
1002.8380	0.1632	81	80
1003.2860	0.1612	83	82
1003.7010	0.1590	85	84
1004.0840	0.1568	87	86
1004.4330	0.1546	89	88
1004.7490	0.1522	91	90
1005.0310	0.1498	93	92
1005.2790	0.1474	95	94
1005.4910	0.1449	97	96
1005.6680	0.1423	99	98
