2200.8490	175.8	113	114
2203.7110	176.5	111	112
2206.5507	177.1	109	110
2209.3680	177.8	107	108
2212.1620	178.3	105	106
2214.9344	178.9	103	104
2217.6836	179.5	101	102
2220.4102	180.1	99	100
2223.1142	180.7	97	98
2225.7954	181.3	95	96
2228.4539	181.9	93	94
2231.0897	182.5	91	92
2233.7027	183.0	89	90
2236.2930	183.6	87	88
2238.8605	184.2	85	86
2241.4052	184.8	83	84
2243.9271	185.3	81	82
2246.4261	185.9	79	80
2248.9024	186.4	77	78
2251.3558	187.0	75	76
2253.7863	187.6	73	74
2256.1939	188.1	71	72
2258.5786	188.6	69	70
2260.9404	189.2	67	68
2263.2792	189.7	65	66
2265.5950	190.2	63	64
2267.8879	190.7	61	62
2270.1577	191.3	59	60
2272.4050	191.8	57	58
2274.6283	192.3	55	56
2276.8290	192.9	53	54
2279.0065	193.4	51	52
2281.1610	193.9	49	50
2283.2923	194.4	47	48
2285.4004	194.9	45	46
2287.4854	195.4	43	44
2289.5471	196.0	41	42
2291.5855	196.6	39	40
2293.6010	197.1	37	38
2295.5930	197.6	35	36
2297.5612	198.2	33	34
2299.5060	198.7	31	32
2301.4283	199.4	29	30
2303.3270	200.0	27	28
2305.2020	200.6	25	26
2307.0534	201.3	23	24
2308.8815	202.1	21	22
2310.6860	202.9	19	20
2312.4671	203.8	17	18
2314.2250	204.9	15	16
2315.9580	206.2	13	14
2317.6690	207.8	11	12
2319.3553	210.0	9	10
2321.0183	213.1	7	8
2322.6570	218.2	5	6
2324.2729	229.0	3	4
2325.8650	267.6	1	2
2328.2070	134.0	1	0
2329.7400	172.6	3	2
2331.2480	183.3	5	4
2332.7320	188.4	7	6
2334.1926	191.5	9	8
2335.6290	193.6	11	10
2337.0410	195.1	13	12
2338.4300	196.3	15	14
2339.7940	197.3	17	16
2341.1344	198.1	19	18
2342.4500	198.7	21	20
2343.7424	199.4	23	22
2345.0100	199.9	25	24
2346.2537	200.4	27	26
2347.4730	200.8	29	28
2348.6680	201.2	31	30
2349.8387	201.6	33	32
2350.9850	201.9	35	34
2352.1070	202.1	37	36
2353.2045	202.5	39	38
2354.2776	202.7	41	40
2355.3262	203.0	43	42
2356.3503	203.2	45	44
2357.3498	203.4	47	46
2358.3248	203.6	49	48
2359.2751	203.8	51	50
2360.2008	203.9	53	52
2361.1018	204.0	55	54
2361.9780	204.3	57	56
2362.8297	204.4	59	58
2363.6564	204.5	61	60
2364.4584	204.6	63	62
2365.2355	204.7	65	64
2365.9877	204.7	67	66
2366.7150	204.9	69	68
2367.4173	205.0	71	70
2368.0946	205.0	73	72
2368.7469	205.1	75	74
2369.3742	205.1	77	76
2369.9763	205.2	79	78
2370.5533	205.1	81	80
2371.1051	205.2	83	82
2371.6318	205.2	85	84
2372.1331	205.2	87	86
2372.6092	205.2	89	88
2373.0600	205.2	91	90
2373.4855	205.1	93	92
2373.8855	205.1	95	94
2374.2602	205.0	97	96
2374.6094	205.0	99	98
2374.9330	204.9	101	100
2375.2312	204.8	103	102
2375.5040	204.7	105	104
2375.7510	204.6	107	106
2375.9720	204.5	109	108
2376.1679	204.4	111	110
2376.3380	204.3	113	112
2376.4820	204.2	115	114
