865.2370	0.1184	69	70
865.9800	0.1249	70	71
866.4340	0.1191	68	69
867.1280	0.1255	69	70
867.6240	0.1198	67	68
868.2700	0.1261	68	69
868.8060	0.1204	66	67
869.4050	0.1267	67	68
869.9820	0.1211	65	66
870.5350	0.1272	66	67
871.1510	0.1218	64	65
871.6580	0.1278	65	66
872.3120	0.1224	63	64
872.7760	0.1283	64	65
873.4670	0.1231	62	63
873.8870	0.1288	63	64
874.6150	0.1237	61	62
874.9930	0.1294	62	63
875.7560	0.1244	60	61
876.0920	0.1299	61	62
876.8910	0.1250	59	60
877.1850	0.1304	60	61
878.0180	0.1256	58	59
878.2730	0.1309	59	60
879.1380	0.1263	57	58
879.3540	0.1314	58	59
880.2520	0.1269	56	57
880.4290	0.1320	57	58
881.3590	0.1275	55	56
881.4990	0.1325	56	57
882.4590	0.1281	54	55
882.5620	0.1330	55	56
883.5520	0.1287	53	54
883.6190	0.1335	54	55
884.6380	0.1293	52	53
884.6710	0.1339	53	54
885.7160	0.1345	52	53
885.7180	0.1299	51	52
886.7560	0.1349	51	52
886.7910	0.1305	50	51
887.7900	0.1354	50	51
887.8570	0.1311	49	50
888.8170	0.1359	49	50
888.9170	0.1317	48	49
889.8390	0.1363	48	49
889.9700	0.1323	47	48
890.8550	0.1368	47	48
891.0160	0.1329	46	47
891.8650	0.1373	46	47
892.0550	0.1334	45	46
892.8690	0.1377	45	46
893.0880	0.1339	44	45
893.8670	0.1382	44	45
894.1140	0.1345	43	44
894.8600	0.1386	43	44
895.1330	0.1350	42	43
895.8460	0.1390	42	43
896.1460	0.1356	41	42
896.8270	0.1395	41	42
897.1520	0.1361	40	41
897.8020	0.1399	40	41
898.1510	0.1367	39	40
898.7710	0.1403	39	40
899.1440	0.1372	38	39
899.7340	0.1407	38	39
900.1300	0.1377	37	38
900.6910	0.1411	37	38
901.1100	0.1382	36	37
901.6430	0.1415	36	37
902.0830	0.1388	35	36
902.5880	0.1420	35	36
903.0500	0.1393	34	35
903.5280	0.1424	34	35
904.0090	0.1398	33	34
904.4620	0.1428	33	34
904.9630	0.1403	32	33
905.3900	0.1432	32	33
905.9100	0.1408	31	32
906.3120	0.1436	31	32
906.8500	0.1413	30	31
907.2290	0.1439	30	31
907.7840	0.1417	29	30
908.1400	0.1443	29	30
908.7110	0.1422	28	29
909.0450	0.1447	28	29
909.6310	0.1427	27	28
909.9440	0.1451	27	28
910.5450	0.1432	26	27
910.8370	0.1455	26	27
911.4530	0.1436	25	26
911.7250	0.1458	25	26
912.3540	0.1441	24	25
912.6060	0.1462	24	25
913.2490	0.1446	23	24
913.4820	0.1466	23	24
914.1370	0.1451	22	23
914.3530	0.1470	22	23
915.0180	0.1456	21	22
915.2170	0.1474	21	22
915.8930	0.1460	20	21
916.0760	0.1477	20	21
916.7620	0.1465	19	20
916.9290	0.1481	19	20
917.6240	0.1470	18	19
917.7760	0.1485	18	19
918.4790	0.1475	17	18
918.6170	0.1489	17	18
919.3280	0.1480	16	17
919.4520	0.1493	16	17
920.1710	0.1485	15	16
920.2820	0.1498	15	16
921.0070	0.1490	14	15
921.1060	0.1502	14	15
921.8370	0.1495	13	14
921.9240	0.1507	13	14
922.6600	0.1502	12	13
922.7370	0.1512	12	13
